ra,dec,mag,pmra,pmdec,ci,spect,proper
18.653709,-1.952197,7.13,-47.78,-46.38,1.417,K0,
18.653968,-47.909767,5.84,26.39,14.85,0.233,A3V,
18.654711,-59.121804,7.15,-21.49,-100.89,1.061,G8/K0III,
18.654966,-34.166319,6.65,0.56,-15.25,0.006,B9.5V,
18.655377,59.528037,6.92,3.67,-1.56,1.432,K5,
18.659176,40.935059,6.25,14.79,-1.26,-0.052,B9V,
18.659768,-43.185878,5.42,-31.47,-42.22,1.654,M2III,
18.660244,5.264287,6.36,1.74,2.02,0.8,F8Ib-II,
18.661022,8.732813,7.01,-8.39,-10.05,1.07,K0III,
18.663278,-58.869197,6.75,-24.81,4.18,1.177,K1III,
18.663721,15.089344,7.47,12.82,24.68,0.253,A2,
18.664333,7.358598,6.26,-2.13,-45.82,0.962,G8III,
18.66467,52.196075,6.0,5.44,21.39,-0.067,A0p...,
18.664917,-20.071289,6.67,36.86,-35.8,0.261,A8III,
18.665683,-11.107194,7.31,-59.82,-78.52,0.676,G0,
18.666774,-7.790799,5.82,-21.13,-37.3,1.536,K4III,
18.667202,30.849471,6.43,-13.18,34.23,0.9,K0,
18.670055,38.367195,6.45,19.27,6.81,0.22,A6m,
18.671882,12.054229,7.01,-6.27,-9.9,0.271,A0,
18.672504,33.684512,7.28,29.26,-65.0,0.461,F5,
18.672507,-58.7799,7.0,-3.76,-12.17,0.974,G6III,
18.672711,26.130871,6.85,1.09,3.99,0.019,B9,
18.672946,8.868451,6.93,-3.36,-6.75,0.22,A2III,
18.673476,-52.200823,7.34,-14.08,16.88,0.157,A3V,
18.674917,31.643459,7.4,-6.35,1.98,0.335,A5,
18.67663,-33.856818,7.05,17.71,21.49,1.35,K2III,
18.678443,-44.172251,7.39,17.62,17.47,0.556,G2IV,
18.678857,-47.027246,6.8,-8.25,11.43,0.079,A1/A2IV/V,
18.679472,8.792929,7.21,16.63,44.6,0.35,F0II-III,
18.680816,-56.089768,7.36,-50.66,-24.35,1.094,K0/K1III,
18.682334,62.749466,6.1,9.36,53.87,0.978,K0III,
18.684303,44.271102,7.31,1.59,0.17,0.312,F0III,
18.686979,-42.16663,7.1,4.1,12.01,0.127,A2IV,
18.687814,30.290753,6.91,1.83,-40.15,0.54,G5,
18.687877,30.294602,6.79,1.83,-40.15,0.82,G5IV,
18.688987,4.558163,7.06,59.47,-37.36,0.506,F8,
18.689176,-50.472658,6.54,-35.38,-44.33,0.877,G8III,
18.690745,0.564411,7.47,-3.72,-28.78,1.447,K2,
18.691254,12.236546,6.83,13.0,5.05,0.998,K2II,
18.691857,-48.094686,6.47,-16.02,-114.52,1.22,K3III,
18.692909,-3.11848,6.69,57.83,2.5,1.172,K0,
18.694505,34.098743,7.43,1.14,-3.26,-0.15,B9,
18.694612,61.546414,7.25,-16.0,59.37,1.465,K5III,
18.6947,40.717833,6.64,20.39,-38.92,0.327,F0,
18.694808,31.617612,6.41,8.3,6.31,-0.047,B8V,
18.695128,-14.564244,6.4,1.49,-0.78,0.757,F2/F3Ib/II,
18.697127,12.255581,7.33,14.22,-2.39,0.109,A2,
18.697674,-23.833423,6.22,30.77,-28.05,0.231,A3m...,
18.702246,34.746307,6.49,-0.17,-3.66,-0.116,B5V,
18.702828,-17.011108,7.14,-1.17,-5.29,1.683,K1IIICN...,
18.703992,-81.808114,6.27,14.62,-16.78,-0.104,B8V,
18.704563,-9.052549,4.7,7.87,2.02,0.358,F2IIIp d Del,
18.704972,-7.337322,6.91,18.58,-0.26,1.702,M0,
18.705552,36.55177,7.4,-9.34,0.77,-0.063,B9,
18.706249,-47.760967,6.6,-46.04,-30.94,0.466,F5V,
18.706285,-64.643044,6.35,-3.22,-28.75,0.153,A5V,
18.707067,-20.311937,7.1,-5.03,-9.5,0.148,Asp...,
18.708335,-70.303164,7.25,-0.89,-17.78,-0.024,B9V,
18.710033,-7.073654,6.13,-6.83,-8.97,1.006,K0.5III,
18.710266,15.199386,6.91,-5.99,-11.42,0.067,A0,
18.710543,55.539457,5.03,-2.65,23.36,-0.07,B9.5p...,
18.71106,-15.521973,6.95,10.01,-42.24,0.921,G6/G8III,
18.712423,14.842314,7.23,-2.22,12.53,0.0,A0,
18.714063,47.575229,6.95,32.89,35.21,0.302,A2,
18.714763,-39.285676,7.01,3.32,-8.93,-0.062,B5III/IV,
18.715305,-19.284209,6.32,-12.59,-33.33,1.591,M4III,
18.715395,44.925252,7.17,-14.07,-21.54,0.889,G5IV,
18.715639,55.451262,7.45,-2.61,28.27,1.031,K0,
18.71726,-71.428113,4.01,1.25,-158.29,1.134,K2III,
18.71755,-78.066259,6.77,21.85,1.62,0.458,F5IV/V,
18.719541,70.792849,6.28,5.61,-5.3,1.234,K2,
18.720691,19.466468,7.28,8.0,6.12,0.012,B9,
18.72127,39.300066,6.45,-0.7,-6.44,1.59,K5,
18.721871,17.489749,7.43,4.0,-16.33,0.069,A0,
18.724725,53.871767,6.18,5.71,-12.3,0.094,A2IV,
18.725348,-8.275215,4.88,21.29,11.58,1.112,G8II,
18.725454,-11.337012,6.95,11.62,-1.27,1.813,K5,
18.725767,-20.918904,7.36,10.28,-1.02,1.125,K0III,
18.726162,-8.368266,7.06,4.11,-11.21,1.323,K0,
18.726696,36.556605,6.04,21.54,57.61,1.04,G8,Xihe
18.727035,-64.551425,5.76,14.53,-46.8,0.967,K0III,
18.727048,-1.559023,7.2,8.27,-4.85,1.887,M...,
18.729706,-38.323441,5.11,1.12,-53.81,0.075,A0/A1V,
18.730898,-6.818119,6.3,29.3,-44.08,0.479,F7V,
18.730903,8.625059,7.13,4.88,-24.81,0.516,F8,
18.730971,10.901141,6.56,7.16,-0.83,1.668,K5,
18.730999,31.926613,5.68,-33.0,-126.13,0.36,F1III-IV,
18.731012,-16.941615,7.42,3.49,-31.15,0.275,A6/A7V,
18.731774,47.616209,6.68,14.77,-38.96,1.367,K2,
18.732237,12.168712,7.32,4.69,-21.54,1.186,K2,
18.734763,38.533083,6.54,-8.45,15.19,1.615,K5,
18.73554,-36.718335,6.31,23.95,-41.75,0.98,K0III,
18.735769,-19.317853,6.74,-11.91,12.01,0.428,F3IV,
18.738407,61.048143,6.02,0.12,19.41,0.967,G7IV,
18.738711,-35.641987,4.86,1.21,-26.98,-0.168,B2V,
18.738984,39.670123,4.67,10.55,60.23,0.17,F1V,
18.739217,61.938709,7.44,4.91,-5.78,0.455,F5,
18.739295,28.101394,7.16,27.49,-9.97,0.264,F0,
18.739661,39.612721,4.59,5.83,51.83,0.18,A8Vn,
18.741704,60.349018,7.12,-3.14,-33.79,1.513,K5,
18.74181,-53.801805,7.21,-0.89,-21.34,-0.004,B9IV,
18.743146,64.810068,7.28,38.17,75.51,1.019,K0,
18.743949,-20.971159,7.34,7.78,15.76,1.56,K2/K3III,
18.744302,-41.435394,7.43,96.32,-75.44,0.431,F2V,
18.744526,23.589883,6.3,16.54,-85.61,0.437,F6V,
18.744678,-6.536137,6.71,0.23,-1.01,1.868,K5,
18.746209,37.605115,4.34,29.26,26.57,0.192,Am,
18.746722,37.594615,5.73,19.23,20.65,0.285,F0IVvar,
18.747112,-25.010914,5.82,-1.21,-20.86,0.033,B8III,
18.747205,2.060038,5.02,8.8,-15.06,-0.055,B9V,
18.748357,33.187499,7.35,20.81,-30.16,1.571,K5,
18.748721,54.897184,6.26,9.77,-1.94,0.839,G5III,
18.748865,-0.373434,6.89,0.91,-17.35,-0.023,B9III,
18.749091,22.562185,7.49,8.34,-15.69,0.979,G4II,
18.74921,-39.686188,5.4,8.61,-6.29,0.85,K1/K2III+..,
18.749787,-39.750118,6.75,-15.2,-178.22,0.518,F5/F6V,
18.751037,35.008414,7.18,5.02,-1.47,-0.026,B9,
18.751209,-11.455033,7.1,3.41,-23.31,0.182,B8,
18.753198,-61.095196,6.04,24.25,-23.55,1.484,K3III,
18.75486,-20.647376,7.45,-2.22,-2.39,0.773,F8Ib/II,
18.755107,17.727375,7.4,1.72,1.38,0.258,A5,
18.755182,-21.001615,6.35,26.75,-28.35,0.458,F5/F6V,
18.755202,-35.856765,6.57,-1.41,-55.48,1.181,K1III,
18.756029,36.56726,7.03,-3.93,2.27,-0.021,B9,
18.756639,-56.88197,6.22,-41.74,-20.91,1.385,K3III,
18.757465,-64.871259,4.78,32.67,-148.72,0.199,A7V,
18.757879,5.500128,5.82,15.54,1.96,0.041,A1V,
18.75867,19.969896,6.58,0.87,-1.45,1.022,K0,
18.759414,-48.459519,7.17,-20.91,-27.13,1.329,K3/K4III,
18.759894,21.984682,6.53,5.87,1.7,0.017,B9p Si(Cr),
18.760292,-17.544827,7.14,-2.48,-10.67,0.178,B5III,
18.760321,-48.264043,6.81,11.46,1.68,0.211,A9IV,
18.760574,79.942673,6.4,12.45,67.6,0.296,A8V,
18.76094,-26.990778,3.17,51.15,0.45,-0.107,B8.5III,
18.761035,20.546308,4.19,-9.25,-335.65,0.483,F6V,
18.761525,15.725414,6.69,20.22,6.5,0.204,A2,
18.762135,11.497029,7.11,-8.15,-5.07,0.041,A0,
18.762989,74.085553,5.25,5.13,81.98,0.953,K0II-III,
18.763843,34.518439,7.09,5.01,-14.01,0.215,A5,
18.764258,-10.492788,6.95,3.84,-9.04,0.532,F2,
18.764786,-18.364064,7.42,-1.53,-9.74,0.077,Ap Si,
18.765554,-50.872715,6.24,1.96,-15.2,-0.08,B8/B9II,
18.766975,9.81837,7.32,-22.94,0.17,0.474,F5,
18.766985,-19.606357,6.34,-7.51,5.25,1.578,M2/M3III,
18.767138,59.686944,7.19,55.59,42.82,0.953,K0,
18.767651,-42.566366,6.93,39.04,-11.57,0.422,F2IV,
18.767738,-27.498998,6.61,23.93,26.06,0.944,K0III,
18.767911,26.66213,4.83,18.68,24.39,1.199,K3III,
18.767918,18.487835,6.96,-1.89,-6.03,0.058,A0,
18.769161,-44.223117,6.77,26.89,-44.43,1.513,K4III,
18.77028,41.44181,6.06,0.98,-0.14,-0.12,B6V,
18.771047,-72.813564,6.84,-53.41,-79.45,0.489,F5V,
18.771736,-41.917962,7.09,3.88,-18.75,1.063,G8III,
18.772391,-22.392176,5.37,32.04,3.45,1.591,K5III,
18.772849,75.433964,5.37,-12.19,68.62,0.049,A1Vn,
18.774473,43.560826,7.19,-1.89,-1.68,1.514,K5,
18.77461,-0.961692,5.89,20.0,-21.79,0.131,A2m,
18.776857,-8.119744,6.99,20.13,2.44,0.18,A0,
18.777617,-39.730919,6.88,-11.38,-24.21,1.613,M2/M3II/III,
18.778156,18.705907,6.18,15.76,-24.69,1.594,K5,
18.778634,52.98796,5.91,10.13,-3.99,-0.096,B2.5V,
18.778671,63.265772,7.26,21.9,5.06,0.889,K0,
18.778701,-10.125048,5.69,0.37,-3.91,0.584,F2Ib-II,
18.779401,67.771483,7.14,1.77,10.42,-0.03,A0,
18.779543,-14.465382,7.28,-43.43,-267.81,0.462,F5V,
18.779791,-29.631645,6.83,-33.79,-35.73,1.523,M4III,
18.779896,-43.788753,7.39,38.27,-66.43,0.287,A7V,
18.781188,-65.249599,7.03,7.28,2.23,1.72,M2III,
18.78186,-7.57912,7.22,3.19,-0.74,0.222,B9,
18.783074,46.314922,6.52,4.05,-15.64,0.068,A2IV,
18.783085,-50.094636,6.54,4.08,-41.67,0.291,F0V,
18.783686,18.181519,4.34,83.74,119.01,0.148,A5III,
18.784978,74.725404,7.18,319.24,79.89,0.763,G5III,
18.785512,35.875696,7.46,7.3,8.2,0.102,A0,
18.785634,-5.898565,7.05,10.39,-2.88,0.094,A0,
18.786242,-4.747867,4.22,-7.71,-15.89,1.087,G5II...,
18.786968,31.405607,7.22,0.48,16.04,0.89,G8II+...,
18.788621,-37.548675,7.08,3.36,-27.9,-0.043,B9V,
18.788873,16.908513,6.8,-2.35,-9.08,0.121,B8,
18.789691,-60.375103,7.48,10.65,-18.88,0.01,A0V,
18.790091,-49.630528,6.92,-3.93,-30.91,-0.067,B9Vn,
18.791375,-5.705147,5.38,-44.09,-31.36,1.28,K0Ibpvar,
18.791469,15.512717,7.33,0.87,0.5,0.029,B9,
18.791549,49.432027,7.19,13.6,-9.81,0.443,F5,
18.793653,-28.279727,7.42,6.84,-4.92,0.079,Ap,
18.794479,49.074858,6.67,16.58,12.11,0.057,A1V,
18.794933,13.442319,7.09,-1.8,-6.52,0.09,B9,
18.795726,-40.406167,5.2,24.64,-18.57,0.781,G5/G6III,
18.796997,-77.868249,6.39,-26.52,149.49,0.593,G2V,
18.797869,-20.274509,6.92,-1.53,-3.53,0.12,B9III,
18.79927,31.756835,6.06,0.1,-3.85,-0.139,B3IVp,
18.79956,-18.228687,7.29,-1.44,-0.72,0.901,B2:IV/V,
18.799771,-16.776446,6.94,-0.95,-5.91,1.693,K2/K3III,
18.80074,4.241422,6.2,-4.94,14.28,1.509,K5,
18.800805,37.073942,7.32,1.47,-0.4,-0.102,B8,
18.802201,-43.572974,7.18,-3.61,-14.14,1.496,M0III,
18.80328,-14.708361,6.86,-61.14,-42.86,0.498,F6V,
18.803722,-19.198906,6.87,0.92,-7.08,1.661,K4/K5III,
18.804103,-33.908195,6.94,12.55,-20.38,0.181,A3III,
18.804467,48.767556,6.12,-18.44,48.7,0.225,A7III,
18.804556,23.514749,6.19,25.3,-6.78,0.492,F8V,
18.80558,-11.392054,7.12,-21.14,-49.77,1.18,G5,
18.806044,-37.013515,6.94,47.98,-19.85,1.411,K2III,
18.806292,15.394134,6.94,-1.71,-4.37,0.025,B8,
18.807689,32.77968,7.43,5.2,16.14,1.454,K5,
18.810077,45.261758,6.97,29.51,84.03,0.347,F0,
18.810538,-65.077679,5.71,-38.07,-78.2,0.268,A9V,
18.81097,-6.004311,6.49,8.29,31.96,0.242,A2,
18.812614,-18.60115,6.46,1.34,2.61,0.902,A1V + K1III,
18.813585,-18.632175,7.22,7.17,-2.86,0.182,A2V,
18.814024,-43.680047,5.46,24.39,-20.84,0.133,A2Vn,
18.814829,19.32872,5.89,15.96,-21.0,0.022,A1V,
18.815452,24.055871,6.55,-1.41,-5.63,-0.071,B1.5IV,
18.816065,21.16702,7.13,3.65,-4.76,0.01,B5V,
18.817526,-32.710418,6.69,-13.5,4.79,1.039,K0/K1III,
18.817632,-63.269526,7.39,5.16,6.03,0.183,A2mA5-A9,
18.818951,83.905064,6.86,6.09,-25.41,0.118,A2,
18.819736,14.658098,7.12,1.07,-15.03,0.015,A0,
18.820382,27.720162,6.98,-8.13,8.34,1.171,K1III,
18.820636,25.046567,6.74,-6.18,-6.36,0.094,A1V,
18.821434,-34.74916,6.59,34.43,-109.0,1.085,K2IVCN...,
18.822164,-8.312583,7.07,-12.7,-29.99,1.211,K0,
18.822408,43.73439,6.54,3.44,41.04,0.81,G5,
18.823328,33.700903,7.0,-7.06,32.28,0.118,A0,
18.824257,-45.8101,5.8,74.9,57.31,0.891,G6IV,
18.825569,-10.380013,7.47,-14.39,-15.6,1.287,K0,
18.826388,-43.434102,5.6,-2.88,-25.39,-0.077,B9IV,
18.826488,-19.142342,6.77,-3.41,-1.98,0.192,A1m...,
18.826998,0.836197,6.24,13.75,-15.77,0.041,A1V,
18.827807,-20.324656,5.22,-1.82,34.7,1.404,K2III,
18.828043,-5.912863,5.99,0.23,-11.69,1.568,K2Ib,
18.828465,15.934543,6.68,2.56,-7.67,-0.029,B3V,
18.828799,-72.995722,6.04,2.07,-4.11,0.033,B9.5IV/V,
18.828912,31.629461,6.64,8.09,-0.58,-0.014,A0Vs,
18.82942,32.81282,5.93,1.87,-5.19,-0.154,B3IV,
18.831366,32.551058,5.22,-11.76,-12.76,0.1,A3V,
18.832159,26.425157,7.1,-1.34,23.07,0.2,A2,
18.832571,-52.122046,7.1,-12.59,-17.72,0.231,A3III/IV,
18.834665,33.362667,3.52,1.1,-4.46,0.003,A8:V comp SB,Sheliak
18.83579,-3.62267,6.93,5.4,-70.57,1.51,K2,
18.83667,-22.848187,7.2,0.16,-6.23,1.216,G5II/III,
18.837486,11.522679,7.11,2.83,5.95,0.7,A0,
18.83836,60.837552,6.69,-19.34,15.63,1.227,K2,
18.838899,-7.907617,6.82,8.63,-3.72,2.995,C5II,
18.839359,54.300969,7.45,7.37,-16.18,-0.132,B9,
18.840147,24.106717,6.85,-10.99,10.92,1.703,K5,
18.840463,7.458236,6.88,-4.38,-43.79,1.32,K4III-IVp,
18.841956,42.912145,7.31,5.82,22.16,1.256,K0,
18.841992,-13.572262,6.48,-5.41,-8.02,1.662,K1II/III,
18.843754,-26.770484,7.22,2.73,-28.18,0.185,A5m...,
18.844455,39.340167,7.28,9.88,-1.18,0.708,F8,
18.844826,-47.779741,7.07,-1.39,-3.4,-0.142,B2V,
18.845333,43.957429,7.05,-15.36,21.52,1.334,K0,
18.845986,10.976392,6.37,7.51,6.35,1.443,K5III+...,
18.846337,-34.305123,7.36,-5.08,-11.99,0.011,B9.5IV,
18.847359,-22.16219,6.29,-17.1,-35.31,0.39,F2IV,
18.849586,-9.774096,5.82,6.33,2.54,0.594,F2Ib,
18.849625,-41.062687,6.5,4.85,-3.69,-0.075,B5III,
18.849965,-20.29523,6.84,-0.58,-4.93,0.854,G0Ib,
18.850342,34.393905,7.15,15.61,2.48,0.21,A2,
18.851503,-3.26114,6.89,-47.87,-59.25,0.285,A2,
18.852428,-39.17487,6.98,13.16,7.22,1.432,K4III,
18.853348,59.388351,4.63,77.56,25.43,1.185,K0II-III SB,
18.855523,-17.154283,6.87,2.22,0.24,0.264,A3II,
18.856155,-3.317857,6.08,0.6,-21.29,0.299,F2III,
18.856645,-51.520215,7.42,2.88,-26.18,0.941,G8/K0III,
18.85698,38.626571,7.15,323.53,44.09,0.594,F8,
18.857334,-27.16423,7.21,-0.87,-26.69,1.214,K0III,
18.857454,39.320587,7.28,5.07,8.76,-0.024,A0,
18.858206,45.133717,7.23,-0.27,-0.5,-0.085,B9,
18.859672,-60.895789,7.45,31.33,-33.5,0.333,F0/F2IV/V,
18.859712,52.975117,5.51,-65.14,245.24,0.843,G9IVa,
18.85997,28.783671,6.22,0.93,4.73,1.183,K1II-III,
18.860144,36.539092,6.1,-5.19,-2.84,-0.1,B6IV,
18.862772,-52.395239,7.36,-32.88,-21.7,1.18,K3III,
18.863518,41.465137,7.36,-0.66,1.43,0.96,K0,
18.866122,-83.316353,7.17,1.79,-18.1,1.267,K1IIICN...,
18.867084,37.516527,7.33,2.4,-1.55,-0.078,B5n,
18.867201,13.965647,6.19,-5.65,-8.32,-0.008,B8Vnn,
18.86728,59.667035,6.96,-5.77,7.25,-0.048,B9,
18.868681,41.383244,6.28,-4.18,-1.52,-0.083,B9p Si,
18.868992,-21.921527,6.58,44.25,-47.76,0.144,A3V,
18.869114,-44.536442,7.0,-32.48,-22.48,1.275,K2III,
18.869983,-41.709195,6.47,-8.87,-30.45,1.426,K3III,
18.870288,-62.187593,4.22,-1.33,-13.53,-0.15,B2II-III,
18.870813,26.026364,7.15,2.15,-5.09,0.483,F2,
18.87123,21.425142,5.43,-7.25,-10.12,-0.068,B9p...,
18.871252,43.709932,7.44,-27.57,3.88,0.495,F5,
18.871843,14.535496,6.55,12.19,-25.46,1.05,F7V...,
18.873805,-3.725641,7.08,-5.02,-8.11,1.91,K5,
18.874229,-46.595119,5.51,29.04,0.14,1.641,M0III,
18.874532,-26.65077,6.28,-3.25,-60.99,0.941,G8/K0III,
18.876957,-29.379676,6.12,0.17,-46.64,1.344,K1III,
18.877675,-52.10737,5.18,38.43,-95.69,0.962,G8/K0III,
18.878246,-30.734062,6.64,-0.73,-17.58,-0.028,B7/B8IV,
18.878566,35.479545,7.48,-14.89,-24.45,1.526,K2,
18.883258,43.713473,7.21,-27.12,-33.44,1.274,K0,
18.883305,-46.586329,6.17,4.59,11.16,0.051,A1IV/V,
18.883457,-16.381475,7.01,2.96,-5.57,0.171,B8/B9II,
18.883583,71.787226,6.97,3.49,13.76,0.159,A2,
18.883836,-9.575521,6.27,22.5,15.5,0.2,A7Vn,
18.883987,-48.360913,6.17,-17.27,-76.36,0.124,A2V,
18.884589,74.088266,7.4,-21.13,63.42,1.0,G5,
18.885147,-18.636838,6.77,3.83,-24.95,1.276,K1III,
18.886483,-4.732055,7.42,4.57,-4.53,0.387,Am,
18.886667,-51.931437,6.3,1.21,-12.16,-0.092,B4III,
18.887096,50.708221,4.92,4.54,-27.75,0.903,G8III,
18.887104,-73.629667,6.93,1.25,-19.62,-0.082,B9Vn...,
18.88847,40.995192,6.6,-15.51,18.86,1.407,M3,
18.891256,42.902612,6.61,27.35,-4.01,1.599,K2,
18.891639,9.658566,7.4,1.27,-4.5,1.781,M...,
18.892556,75.787372,6.33,9.25,20.08,0.021,A1V,
18.894712,-31.991999,6.8,11.35,-14.64,1.591,K5III,
18.895197,-74.958277,7.41,11.72,-21.11,-0.035,A0V,
18.895433,36.971721,5.58,1.49,-2.6,-0.138,B2.5V,
18.895749,60.017872,7.05,1.76,-2.26,-0.128,B4Ve,
18.896194,57.486557,6.24,21.46,-15.6,1.243,K5III:,
18.896835,-19.797128,6.98,-0.91,-16.49,1.45,K2III,
18.897903,35.772713,7.39,8.29,-6.68,1.556,K5,
18.898279,82.370026,6.89,18.61,21.45,0.01,A0,
18.898875,-9.370311,7.04,0.52,-3.04,0.383,A2,
18.900025,-21.359845,5.68,2.02,-20.25,1.206,G8/K0II,
18.900446,-47.274375,6.89,-8.73,-37.45,0.508,F5V,
18.902117,15.006306,7.24,-21.37,-32.12,0.45,F4V,
18.902539,-47.263179,7.31,21.83,-21.03,0.043,A0IV/V,
18.902827,-22.744834,4.86,2.95,-5.7,1.412,K1II,Ainalrami
18.90368,27.909528,5.64,-7.54,-71.21,1.361,K4III,
18.903986,41.225794,7.32,43.91,20.25,0.51,F5,
18.90607,13.389755,7.22,0.51,-17.85,0.07,B9,
18.906091,10.808334,6.54,12.0,8.54,1.311,K2,
18.906327,-24.768989,7.31,-0.82,-7.09,0.111,B3IV,
18.90661,71.297192,4.82,48.59,42.11,1.151,K0III,
18.907834,20.359903,7.18,12.79,9.65,1.082,G8III,
18.908045,10.632514,7.31,1.47,-13.9,1.57,M5II,
18.908085,-45.486268,6.65,3.98,-3.73,-0.081,Ap Si,
18.908412,36.898613,4.22,-6.73,3.26,1.575,M4IIvar,
18.908498,1.897486,7.44,5.78,-61.16,0.399,F5,
18.909011,-49.879074,6.58,-0.12,-27.98,0.085,A2V,
18.909126,20.6153,6.85,2.48,-2.64,0.121,A0,
18.909975,9.685686,7.38,-34.23,-33.31,1.062,K0,
18.910117,1.887477,7.4,0.11,-13.8,1.071,K0,
18.911976,-15.603036,5.08,-2.38,-5.64,0.141,B3II,
18.912468,22.645076,4.57,6.4,1.03,0.782,G4III+...,
18.912763,-48.947739,7.22,11.54,-9.84,0.022,A1V,
18.913095,48.859401,5.84,-49.54,-132.66,0.452,F3III,
18.91323,-87.605843,5.29,-36.69,-135.22,1.304,K3III,
18.913406,15.342675,7.08,-0.38,-10.51,0.002,B9,
18.914494,41.602723,5.46,-1.37,-2.3,1.034,G8III,
18.914545,31.147181,7.28,-1.66,5.67,1.584,K2,
18.914588,33.968576,5.99,-5.6,-1.78,0.922,G8III+...,
18.915101,1.121587,7.39,-18.18,-35.05,0.364,F5,
18.915187,-10.516285,7.05,-7.37,-17.64,0.082,B9,
18.918649,-22.671328,5.0,110.34,-30.79,1.348,K1Ib/II,
18.920912,-14.691064,7.26,-30.68,26.66,0.407,A9/F0Vw...,
18.92109,-26.296722,2.05,13.87,-52.65,-0.134,B2.5V,Nunki
18.922249,43.946088,4.08,19.94,80.6,1.397,M5IIIvar,
18.92321,-37.386603,6.48,7.62,-0.55,1.122,K1III,
18.923793,40.177153,6.83,0.44,1.34,0.101,A2,
18.923867,-29.213107,6.74,5.94,-1.86,0.979,G6III,
18.92429,6.61529,5.58,6.02,-88.83,1.041,G9III,
18.924546,13.222468,7.03,5.22,5.18,0.055,A0,
18.925112,14.384974,6.62,65.69,-18.45,0.353,F0IV-V,
18.92528,-16.376635,5.56,-26.33,-183.97,0.445,F5/F6IV/V,
18.925928,47.440777,7.01,-58.78,-52.72,1.164,K0,
18.926118,4.435369,7.44,15.66,-19.59,1.049,G5,
18.926587,42.06028,6.55,17.62,42.78,1.294,K0,
18.929101,-16.349172,7.16,55.4,-35.54,0.475,F5V,
18.929206,7.175559,6.7,-22.33,-38.37,0.862,K0III...,
18.92936,-56.423375,6.77,8.68,-0.54,1.61,K5III,
18.92963,0.265152,7.38,0.28,-6.35,0.106,B2V,
18.930176,3.449778,7.07,13.22,-7.6,0.15,A5V,
18.930958,-0.739478,7.39,21.68,-99.17,1.199,K2III,
18.93138,-5.745216,7.46,-200.7,-388.67,0.747,K0IV-V,
18.931536,35.810553,6.67,-18.66,-7.46,1.2,K0,
18.932542,44.228376,6.92,15.05,27.53,0.2,A2,
18.933331,-80.727885,6.57,9.19,-8.32,0.041,A0V,
18.933448,-25.045742,7.37,33.23,54.65,0.569,G0V,
18.933469,7.126253,7.35,3.22,2.9,0.3,F0,
18.93352,-23.173751,5.91,-1.7,-13.69,-0.021,B6III,
18.934389,17.99534,6.64,-2.12,-5.88,-0.071,B9sp...,
18.935034,18.10541,5.69,-47.38,-160.08,1.092,K1III,
18.935733,-29.476654,7.28,0.67,1.43,0.198,A4V,
18.936995,4.203595,4.62,37.69,26.98,0.161,A5V,Alya
18.937328,-18.709457,6.63,-1.54,-17.71,0.977,G8/K0III,
18.937401,4.202132,4.98,52.42,31.17,0.204,A5Vn,
18.938044,-42.710676,5.35,-27.03,-30.48,0.998,G6III-IV,
18.939628,-1.799863,6.2,-2.93,-19.71,-0.046,B9III,
18.939775,-61.819163,7.06,14.3,25.77,0.406,F3/F5IV,
18.939772,-11.323324,7.1,-26.72,-24.35,1.613,K5,
18.940446,2.47119,6.14,12.82,-5.61,0.961,G8III,
18.940481,65.258084,5.62,-15.79,-28.94,0.938,G8III,
18.940899,-31.689025,6.45,8.8,-9.48,1.223,K2III,
18.942232,-48.992256,6.65,-6.95,-35.09,0.836,G8III,
18.942261,46.766273,7.09,7.25,-33.7,0.125,A2,
18.943659,4.265128,6.71,-1.75,-85.05,0.583,G5,
18.943883,28.198921,6.96,8.52,58.29,1.114,K2III,
18.944582,-37.343241,5.36,8.79,-23.68,-0.147,B3V,
18.944626,-65.476245,7.43,24.04,-20.48,1.234,K0III,
18.945689,-17.444101,7.09,-13.45,-5.33,1.502,K2III,
18.945851,57.814851,5.67,-26.37,-59.39,1.155,K1III,
18.946138,-14.857677,7.15,7.68,0.31,0.185,B8II/III,
18.948528,-62.801904,6.47,3.41,5.45,1.535,K3III,
18.948667,56.749375,7.11,36.77,40.62,0.388,F2,
18.949036,-33.329452,7.16,-0.67,-10.48,-0.029,B6V,
18.949177,-67.233495,4.4,-7.83,16.65,0.53,F5Ib-II:,
18.950441,32.901273,5.2,202.85,-143.97,0.594,G0V,
18.950846,45.855954,7.39,0.43,20.83,0.091,A0,
18.951019,-5.846314,4.83,60.77,-40.9,1.057,K1III,
18.951189,-38.91444,7.15,-5.67,-13.61,1.237,K2III,
18.951421,32.000807,7.28,10.23,25.87,0.257,A3,
18.95177,38.798459,7.32,2.4,-8.0,1.6,K5,
18.952175,26.095882,7.32,2.64,3.34,0.174,A0,
18.952936,36.469866,6.7,-2.23,0.79,1.363,K1III,
18.953212,14.83302,7.12,17.57,6.67,0.725,G5,
18.953485,13.372497,7.2,20.17,4.13,0.324,Am,
18.953975,-43.917012,6.27,-0.13,-27.6,-0.073,B9V,
18.954608,2.535346,5.56,-4.7,-12.53,0.004,B9IIIp...,
18.954816,62.396773,6.5,5.86,-40.72,0.927,G5IV comp,
18.955688,-20.656346,5.02,-1.58,-4.75,0.137,B9.5Ib,
18.957048,42.103457,7.25,-79.63,-145.73,0.428,F0,
