csv_path,metadata_path,format,manufacturer,manufacturer_abbrev,designation,common_name,motor_id,simfile_id,type,impulse_class,diameter_mm,length_mm,burn_time_s,avg_thrust_n,max_thrust_n,total_impulse_ns,sample_count,sampled_duration_s,sampled_avg_thrust_n,sampled_peak_thrust_n,sampled_total_impulse_ns,license,source,info_url,data_url
cesaroni_1633k940_18a_rocksim_5f4294d20002e90000000748.csv,cesaroni_1633k940_18a_rocksim_5f4294d20002e90000000748.json,RockSim,Cesaroni Technology,Cesaroni,1633K940-18A,K940,5f4294d200023100000003a9,5f4294d20002e90000000748,reload,K,54,404,1.75,934.8,1120.8,1632.7,32,1.797,910.4366847523651,1115.79,1636.0547225,PD,cert,/simfiles/5f4294d20002e90000000748/,/simfiles/5f4294d20002e90000000748/download/data.rse
cesaroni_16803n1560_p_rocksim_5f4294d20002e90000000806.csv,cesaroni_16803n1560_p_rocksim_5f4294d20002e90000000806.json,RockSim,Cesaroni Technology,Cesaroni,16803N1560-P,N1560,5f4294d2000231000000041f,5f4294d20002e90000000806,reload,N,98,1239,10.76,1561.4,3216.3,16803,12,10.823,1552.7558182574144,3198.35,16805.476220999997,PD,cert,/simfiles/5f4294d20002e90000000806/,/simfiles/5f4294d20002e90000000806/download/data.rse
cesaroni_168h54_10a_rasp_5f4294d20002e90000000735.csv,cesaroni_168h54_10a_rasp_5f4294d20002e90000000735.json,RASP,Cesaroni Technology,Cesaroni,168H54-10A,H54,5f4294d20002310000000398,5f4294d20002e90000000735,reload,H,29,187,3.12,53.8,105,167.7,20,3.483,48.039279500430666,103.061,167.32081050000002,PD,cert,/simfiles/5f4294d20002e90000000735/,/simfiles/5f4294d20002e90000000735/download/data.eng
cesaroni_168h54_10a_rocksim_5f4294d20002e90000000734.csv,cesaroni_168h54_10a_rocksim_5f4294d20002e90000000734.json,RockSim,Cesaroni Technology,Cesaroni,168H54-10A,H54,5f4294d20002310000000398,5f4294d20002e90000000734,reload,H,29,187,3.12,53.8,105,167.7,21,3.5,48.056236857142856,103.061,168.196829,PD,cert,/simfiles/5f4294d20002e90000000734/,/simfiles/5f4294d20002e90000000734/download/data.rse
cesaroni_1711k520_17a_rocksim_5f4294d20002e9000000080d.csv,cesaroni_1711k520_17a_rocksim_5f4294d20002e9000000080d.json,RockSim,Cesaroni Technology,Cesaroni,1711K520-17A,K520,5f4294d20002310000000419,5f4294d20002e9000000080d,reload,K,54,404,3.29,520.2,619.2,1710.5,11,3.34,512.0362670658683,615.459,1710.201132,PD,cert,/simfiles/5f4294d20002e9000000080d/,/simfiles/5f4294d20002e9000000080d/download/data.rse
cesaroni_17613n2900_p_rocksim_5f4294d20002e900000007d8.csv,cesaroni_17613n2900_p_rocksim_5f4294d20002e900000007d8.json,RockSim,Cesaroni Technology,Cesaroni,17613N2900-P,N2900,5f4294d200023100000002fd,5f4294d20002e900000007d8,reload,N,98,1239,6.14,2867.5,4164.5,17613.7,16,6.296,2818.3751776524773,4022.13,17744.490118499998,PD,user,/simfiles/5f4294d20002e900000007d8/,/simfiles/5f4294d20002e900000007d8/download/data.rse
cesaroni_17907n2540_p_rasp_5f4294d20002e900000007bc.csv,cesaroni_17907n2540_p_rasp_5f4294d20002e900000007bc.json,RASP,Cesaroni Technology,Cesaroni,17907N2540-P,N2540,5f4294d200023100000003df,5f4294d20002e900000007bc,reload,N,98,1239,7.04,2543.4,2915.3,17907,13,7.149,2491.5148232619945,2894.98,17811.8394715,PD,user,/simfiles/5f4294d20002e900000007bc/,/simfiles/5f4294d20002e900000007bc/download/data.eng
cesaroni_17907n2540_p_rocksim_5f4294d20002e900000007ab.csv,cesaroni_17907n2540_p_rocksim_5f4294d20002e900000007ab.json,RockSim,Cesaroni Technology,Cesaroni,17907N2540-P,N2540,5f4294d200023100000003df,5f4294d20002e900000007ab,reload,N,98,1239,7.04,2543.4,2915.3,17907,14,7.222,2479.4235414705067,2894.98,17906.3968165,PD,cert,/simfiles/5f4294d20002e900000007ab/,/simfiles/5f4294d20002e900000007ab/download/data.rse
cesaroni_186h42_10a_rocksim_5f4294d20002e90000000813.csv,cesaroni_186h42_10a_rocksim_5f4294d20002e90000000813.json,RockSim,Cesaroni Technology,Cesaroni,186H42-10A,H42,5f4294d20002310000000413,5f4294d20002e90000000813,reload,H,29,231,4.41,42.2,83.5,186,13,4.448,41.860500562050355,82.796,186.1955065,PD,cert,/simfiles/5f4294d20002e90000000813/,/simfiles/5f4294d20002e90000000813/download/data.rse
cesaroni_1955k735_p_rasp_5f4294d20002e900000007ca.csv,cesaroni_1955k735_p_rasp_5f4294d20002e900000007ca.json,RASP,Cesaroni Technology,Cesaroni,1955K735-P,K735,5f4294d200023100000003da,5f4294d20002e900000007ca,reload,K,75,350,2.66,735.7,911,1955.2,14,2.778,699.5394877609791,889.282,1943.320697,PD,cert,/simfiles/5f4294d20002e900000007ca/,/simfiles/5f4294d20002e900000007ca/download/data.eng
cesaroni_1955k735_p_rocksim_5f4294d20002e900000007a6.csv,cesaroni_1955k735_p_rocksim_5f4294d20002e900000007a6.json,RockSim,Cesaroni Technology,Cesaroni,1955K735-P,K735,5f4294d200023100000003da,5f4294d20002e900000007a6,reload,K,75,350,2.66,735.7,911,1955.2,15,2.831,692.8379927587425,889.282,1961.4243575,PD,cert,/simfiles/5f4294d20002e900000007a6/,/simfiles/5f4294d20002e900000007a6/download/data.rse
cesaroni_1997k650_21a_rasp_5f4294d20002e900000007ce.csv,cesaroni_1997k650_21a_rasp_5f4294d20002e900000007ce.json,RASP,Cesaroni Technology,Cesaroni,1997K650-21A,K650,5f4294d200023100000003d6,5f4294d20002e900000007ce,reload,K,54,488,3.07,651.5,1354.9,1997.1,8,3.44,578.4688228197674,1353.5,1989.9327504999999,PD,cert,/simfiles/5f4294d20002e900000007ce/,/simfiles/5f4294d20002e900000007ce/download/data.eng
cesaroni_1997k650_21a_rocksim_5f4294d20002e900000007a2.csv,cesaroni_1997k650_21a_rocksim_5f4294d20002e900000007a2.json,RockSim,Cesaroni Technology,Cesaroni,1997K650-21A,K650,5f4294d200023100000003d6,5f4294d20002e900000007a2,reload,K,54,488,3.07,651.5,1354.9,1997.1,9,3.451,578.7820922920893,1353.5,1997.3770005,PD,cert,/simfiles/5f4294d20002e900000007a2/,/simfiles/5f4294d20002e900000007a2/download/data.rse
cesaroni_2021k261_p_rasp_5f4294d20002e9000000074e.csv,cesaroni_2021k261_p_rasp_5f4294d20002e9000000074e.json,RASP,Cesaroni Technology,Cesaroni,2021K261-P,K261,5f4294d200023100000003a6,5f4294d20002e9000000074e,reload,K,54,488,7.78,259.8,370.1,2020.9,25,8.943999999999999,226.32173378801434,359.348,2024.221587,PD,cert,/simfiles/5f4294d20002e9000000074e/,/simfiles/5f4294d20002e9000000074e/download/data.eng
cesaroni_2021k261_p_rocksim_5f4294d20002e9000000074f.csv,cesaroni_2021k261_p_rocksim_5f4294d20002e9000000074f.json,RockSim,Cesaroni Technology,Cesaroni,2021K261-P,K261,5f4294d200023100000003a6,5f4294d20002e9000000074f,reload,K,54,488,7.78,259.8,370.1,2020.9,26,8.979,225.99121889965477,359.348,2029.1751545,PD,cert,/simfiles/5f4294d20002e9000000074f/,/simfiles/5f4294d20002e9000000074f/download/data.rse
cesaroni_21062o3400_p_rasp_5f4294d20002e900000007c0.csv,cesaroni_21062o3400_p_rasp_5f4294d20002e900000007c0.json,RASP,Cesaroni Technology,Cesaroni,21062O3400-P,O3400,5f4294d200023100000003ee,5f4294d20002e900000007c0,reload,O,98,1239,6.16,3416.7,4750.3,21062.2,15,6.282,3336.8058519579754,4698.582,20961.814362,PD,cert,/simfiles/5f4294d20002e900000007c0/,/simfiles/5f4294d20002e900000007c0/download/data.eng
cesaroni_21062o3400_p_rocksim_5f4294d20002e900000007bf.csv,cesaroni_21062o3400_p_rocksim_5f4294d20002e900000007bf.json,RockSim,Cesaroni Technology,Cesaroni,21062O3400-P,O3400,5f4294d200023100000003ee,5f4294d20002e900000007bf,reload,O,98,1239,6.16,3416.7,4750.3,21062.2,16,6.322,3328.2192840082253,4698.58,21041.0023135,PD,cert,/simfiles/5f4294d20002e900000007bf/,/simfiles/5f4294d20002e900000007bf/download/data.rse
cesaroni_2130k600_17a_rocksim_5f4294d20002e9000000080c.csv,cesaroni_2130k600_17a_rocksim_5f4294d20002e9000000080c.json,RockSim,Cesaroni Technology,Cesaroni,2130K600-17A,K600,5f4294d2000231000000041a,5f4294d20002e9000000080c,reload,K,54,488,3.55,600.3,799.7,2129.8,13,3.535,599.273658132956,785.114,2118.4323815,PD,cert,/simfiles/5f4294d20002e9000000080c/,/simfiles/5f4294d20002e9000000080c/download/data.rse
cesaroni_217h135_12a_rasp_5f4294d20002e90000000736.csv,cesaroni_217h135_12a_rasp_5f4294d20002e90000000736.json,RASP,Cesaroni Technology,Cesaroni,217H135-12A,H135,5f4294d2000231000000039a,5f4294d20002e90000000736,reload,H,29,231,1.6,135.1,171.8,216.7,23,1.664,129.93287139423077,166.804,216.208298,PD,cert,/simfiles/5f4294d20002e90000000736/,/simfiles/5f4294d20002e90000000736/download/data.eng
cesaroni_217h135_12a_rocksim_5f4294d20002e90000000737.csv,cesaroni_217h135_12a_rocksim_5f4294d20002e90000000737.json,RockSim,Cesaroni Technology,Cesaroni,217H135-12A,H135,5f4294d2000231000000039a,5f4294d20002e90000000737,reload,H,29,231,1.6,135.1,171.8,216.7,24,1.676,129.59971479713604,166.804,217.209122,PD,cert,/simfiles/5f4294d20002e90000000737/,/simfiles/5f4294d20002e90000000737/download/data.rse
cesaroni_2330k2000_p_rasp_5f4294d20002e900000007cd.csv,cesaroni_2330k2000_p_rasp_5f4294d20002e900000007cd.json,RASP,Cesaroni Technology,Cesaroni,2330K2000-P,K2000,5f4294d200023100000003d7,5f4294d20002e900000007cd,reload,K,75,350,1.14,2036.1,2480.9,2329.9,13,1.181,1965.783716765453,2473.684,2321.5905695,PD,cert,/simfiles/5f4294d20002e900000007cd/,/simfiles/5f4294d20002e900000007cd/download/data.eng
cesaroni_2330k2000_p_rocksim_5f4294d20002e900000007a3.csv,cesaroni_2330k2000_p_rocksim_5f4294d20002e900000007a3.json,RockSim,Cesaroni Technology,Cesaroni,2330K2000-P,K2000,5f4294d200023100000003d7,5f4294d20002e900000007a3,reload,K,75,350,1.14,2036.1,2480.9,2329.9,14,1.191,1957.589018052057,2473.68,2331.4885205,PD,cert,/simfiles/5f4294d20002e900000007a3/,/simfiles/5f4294d20002e900000007a3/download/data.rse
cesaroni_234h53_12a_rocksim_5f4294d20002e90000000812.csv,cesaroni_234h53_12a_rocksim_5f4294d20002e90000000812.json,RockSim,Cesaroni Technology,Cesaroni,234H53-12A,H53,5f4294d20002310000000414,5f4294d20002e90000000812,reload,H,29,276,4.44,52.7,101.8,234.2,14,4.447,52.429860130425006,101.042,233.155588,PD,cert,/simfiles/5f4294d20002e90000000812/,/simfiles/5f4294d20002e90000000812/download/data.rse
cesaroni_2372k1440_17a_rasp_5f4294d20002e90000000852.csv,cesaroni_2372k1440_17a_rasp_5f4294d20002e90000000852.json,RASP,Cesaroni Technology,Cesaroni,2372K1440-17A,K1440,5f4294d20002310000000261,5f4294d20002e90000000852,reload,K,54,572,1.65,1437,1828.9,2372,27,1.685,1403.217221068249,1718.827,2364.4210175,PD,mfr,/simfiles/5f4294d20002e90000000852/,/simfiles/5f4294d20002e90000000852/download/data.eng
cesaroni_2377k711_18a_rocksim_5f4294d20002e9000000080b.csv,cesaroni_2377k711_18a_rocksim_5f4294d20002e9000000080b.json,RockSim,Cesaroni Technology,Cesaroni,2377K711-18A,K711,5f4294d2000231000000041b,5f4294d20002e9000000080b,reload,K,54,572,3.35,710.4,1700.6,2377.3,12,3.359,706.798462339982,1702.76,2374.1360349999995,PD,cert,/simfiles/5f4294d20002e9000000080b/,/simfiles/5f4294d20002e9000000080b/download/data.rse
cesaroni_2430k661_p_rasp_5f4294d20002e900000007c5.csv,cesaroni_2430k661_p_rasp_5f4294d20002e900000007c5.json,RASP,Cesaroni Technology,Cesaroni,2430K661-P,K661,5f4294d200023100000003dd,5f4294d20002e900000007c5,reload,K,75,350,3.68,660.5,761.3,2430.4,16,3.757,645.3071192440776,758.091,2424.418847,PD,cert,/simfiles/5f4294d20002e900000007c5/,/simfiles/5f4294d20002e900000007c5/download/data.eng
cesaroni_2430k661_p_rocksim_5f4294d20002e900000007a9.csv,cesaroni_2430k661_p_rocksim_5f4294d20002e900000007a9.json,RockSim,Cesaroni Technology,Cesaroni,2430K661-P,K661,5f4294d200023100000003dd,5f4294d20002e900000007a9,reload,K,75,350,3.68,660.5,761.3,2430.4,17,3.798,641.5178942864666,758.091,2436.4849625,PD,cert,/simfiles/5f4294d20002e900000007a9/,/simfiles/5f4294d20002e900000007a9/download/data.rse
cesaroni_24e22_13a_rasp_5f4294d20002e900000007c3.csv,cesaroni_24e22_13a_rasp_5f4294d20002e900000007c3.json,RASP,Cesaroni Technology,Cesaroni,24E22-13A,E22,5f4294d200023100000003d0,5f4294d20002e900000007c3,reload,E,24,69,1.03,23.4,34.4,24.2,14,1.079,22.424792400370716,30.792,24.196351,PD,cert,/simfiles/5f4294d20002e900000007c3/,/simfiles/5f4294d20002e900000007c3/download/data.eng
cesaroni_24e22_13a_rocksim_5f4294d20002e900000007ac.csv,cesaroni_24e22_13a_rocksim_5f4294d20002e900000007ac.json,RockSim,Cesaroni Technology,Cesaroni,24E22-13A,E22,5f4294d200023100000003d0,5f4294d20002e900000007ac,reload,E,24,69,1.03,23.4,34.4,24.2,15,1.087,22.327064397424103,30.792,24.269519,PD,cert,/simfiles/5f4294d20002e900000007ac/,/simfiles/5f4294d20002e900000007ac/download/data.rse
cesaroni_2645l265_p_rasp_5f4294d20002e90000000819.csv,cesaroni_2645l265_p_rasp_5f4294d20002e90000000819.json,RASP,Cesaroni Technology,Cesaroni,2645L265-P,L265,5f4294d20002310000000418,5f4294d20002e90000000819,reload,L,54,649,9.91,266.8,471.1,2644.6,29,11.416,230.62851747547302,471.0,2632.8551555,PD,user,/simfiles/5f4294d20002e90000000819/,/simfiles/5f4294d20002e90000000819/download/data.eng
cesaroni_2645l265_p_rocksim_5f4294d20002e9000000080e.csv,cesaroni_2645l265_p_rocksim_5f4294d20002e9000000080e.json,RockSim,Cesaroni Technology,Cesaroni,2645L265-P,L265,5f4294d20002310000000418,5f4294d20002e9000000080e,reload,L,54,649,9.91,266.8,471.1,2644.6,13,9.882,266.4872205525197,461.131,2633.4267135,PD,cert,/simfiles/5f4294d20002e9000000080e/,/simfiles/5f4294d20002e9000000080e/download/data.rse
cesaroni_269h110_14a_rasp_5f4294d20002e9000000075c.csv,cesaroni_269h110_14a_rasp_5f4294d20002e9000000075c.json,RASP,Cesaroni Technology,Cesaroni,269H110-14A,H110,5f4294d2000231000000039f,5f4294d20002e9000000075c,reload,H,38,186,2.47,109.3,127.5,269.1,25,2.6630000000000003,101.09387307547878,124.92,269.212984,PD,cert,/simfiles/5f4294d20002e9000000075c/,/simfiles/5f4294d20002e9000000075c/download/data.eng
cesaroni_269h110_14a_rocksim_5f4294d20002e9000000075d.csv,cesaroni_269h110_14a_rocksim_5f4294d20002e9000000075d.json,RockSim,Cesaroni Technology,Cesaroni,269H110-14A,H110,5f4294d2000231000000039f,5f4294d20002e9000000075d,reload,H,38,186,2.47,109.3,127.5,269.1,26,2.692,100.5097000371471,124.92,270.5721125,PD,cert,/simfiles/5f4294d20002e9000000075d/,/simfiles/5f4294d20002e9000000075d/download/data.rse
cesaroni_26e31_15a_rasp_5f4294d20002e900000007d3.csv,cesaroni_26e31_15a_rasp_5f4294d20002e900000007d3.json,RASP,Cesaroni Technology,Cesaroni,26E31-15A,E31,5f4294d200023100000003cf,5f4294d20002e900000007d3,reload,E,24,69,0.85,30.8,52.6,26.1,12,0.85,30.171461764705885,43.824,25.6457425,PD,cert,/simfiles/5f4294d20002e900000007d3/,/simfiles/5f4294d20002e900000007d3/download/data.eng
cesaroni_26e31_15a_rocksim_5f4294d20002e9000000079b.csv,cesaroni_26e31_15a_rocksim_5f4294d20002e9000000079b.json,RockSim,Cesaroni Technology,Cesaroni,26E31-15A,E31,5f4294d200023100000003cf,5f4294d20002e9000000079b,reload,E,24,69,0.85,30.8,52.6,26.1,13,0.87,29.98158908045977,43.824,26.0839825,PD,cert,/simfiles/5f4294d20002e9000000079b/,/simfiles/5f4294d20002e9000000079b/download/data.rse
cesaroni_2833l805_p_rasp_5f4294d20002e900000007cf.csv,cesaroni_2833l805_p_rasp_5f4294d20002e900000007cf.json,RASP,Cesaroni Technology,Cesaroni,2833L805-P,L805,5f4294d200023100000003d5,5f4294d20002e900000007cf,reload,L,54,649,3.52,804.5,1634,2833,10,3.815,746.1593933158584,1618.1,2846.5980855,PD,cert,/simfiles/5f4294d20002e900000007cf/,/simfiles/5f4294d20002e900000007cf/download/data.eng
cesaroni_2833l805_p_rocksim_5f4294d20002e900000007a1.csv,cesaroni_2833l805_p_rocksim_5f4294d20002e900000007a1.json,RockSim,Cesaroni Technology,Cesaroni,2833L805-P,L805,5f4294d200023100000003d5,5f4294d20002e900000007a1,reload,L,54,649,3.52,804.5,1634,2833,11,3.827,746.3565940684609,1618.1,2856.3066855,PD,cert,/simfiles/5f4294d20002e900000007a1/,/simfiles/5f4294d20002e900000007a1/download/data.rse
cesaroni_2856l910_p_rasp_5f4294d20002e900000007c8.csv,cesaroni_2856l910_p_rasp_5f4294d20002e900000007c8.json,RASP,Cesaroni Technology,Cesaroni,2856L910-P,L910,5f4294d200023100000003db,5f4294d20002e900000007c8,reload,L,75,350,3.15,907.1,1086.1,2856.1,13,3.228,884.3215043370508,1047.55,2854.589816,PD,cert,/simfiles/5f4294d20002e900000007c8/,/simfiles/5f4294d20002e900000007c8/download/data.eng
cesaroni_2856l910_p_rocksim_5f4294d20002e900000007a7.csv,cesaroni_2856l910_p_rocksim_5f4294d20002e900000007a7.json,RockSim,Cesaroni Technology,Cesaroni,2856L910-P,L910,5f4294d200023100000003db,5f4294d20002e900000007a7,reload,L,75,350,3.15,907.1,1086.1,2856.1,14,3.262,879.5795257510729,1047.55,2869.188413,PD,cert,/simfiles/5f4294d20002e900000007a7/,/simfiles/5f4294d20002e900000007a7/download/data.rse
cesaroni_2946l820_p_rasp_5f4294d20002e90000000745.csv,cesaroni_2946l820_p_rasp_5f4294d20002e90000000745.json,RASP,Cesaroni Technology,Cesaroni,2946L820-P,L820,5f4294d200023100000003ab,5f4294d20002e90000000745,reload,L,75,486,3.59,819.9,984.8,2945.6,31,3.7750000000000004,778.5446894039735,957.784,2939.0062025,PD,cert,/simfiles/5f4294d20002e90000000745/,/simfiles/5f4294d20002e90000000745/download/data.eng
cesaroni_2946l820_p_rocksim_5f4294d20002e90000000744.csv,cesaroni_2946l820_p_rocksim_5f4294d20002e90000000744.json,RockSim,Cesaroni Technology,Cesaroni,2946L820-P,L820,5f4294d200023100000003ab,5f4294d20002e90000000744,reload,L,75,486,3.59,819.9,984.8,2945.6,32,3.801,774.9202566429886,957.784,2945.4718955,PD,cert,/simfiles/5f4294d20002e90000000744/,/simfiles/5f4294d20002e90000000744/download/data.rse
cesaroni_29920o3700_p_rasp_5f4294d20002e9000000073e.csv,cesaroni_29920o3700_p_rasp_5f4294d20002e9000000073e.json,RASP,Cesaroni Technology,Cesaroni,29920O3700-P,O3700,5f4294d200023100000003ae,5f4294d20002e9000000073e,reload,O,161,957,8.19,3654.3,4081.6,29919.9,34,8.335,3590.909577204559,4030.284,29930.231326,PD,cert,/simfiles/5f4294d20002e9000000073e/,/simfiles/5f4294d20002e9000000073e/download/data.eng
cesaroni_29920o3700_p_rocksim_5f4294d20002e9000000073f.csv,cesaroni_29920o3700_p_rocksim_5f4294d20002e9000000073f.json,RockSim,Cesaroni Technology,Cesaroni,29920O3700-P,O3700,5f4294d200023100000003ae,5f4294d20002e9000000073f,reload,O,161,957,8.19,3654.3,4081.6,29919.9,35,8.387,3571.7733607964706,4030.28,29956.463177,PD,cert,/simfiles/5f4294d20002e9000000073f/,/simfiles/5f4294d20002e9000000073f/download/data.rse
cesaroni_30795o25000_p_rasp_5f4294d20002e900000007d4.csv,cesaroni_30795o25000_p_rasp_5f4294d20002e900000007d4.json,RASP,Cesaroni Technology,Cesaroni,30795O25000-P,O25000,5f4294d200023100000003c4,5f4294d20002e900000007d4,SU,O,132,1407,1.31,23507,29275,30794,11,1.312,23493.175438262195,26281.513,30823.046175,PD,cert,/simfiles/5f4294d20002e900000007d4/,/simfiles/5f4294d20002e900000007d4/download/data.eng
cesaroni_3300l3200_p_rasp_5f4294d20002e900000007cc.csv,cesaroni_3300l3200_p_rasp_5f4294d20002e900000007cc.json,RASP,Cesaroni Technology,Cesaroni,3300L3200-P,L3200,5f4294d200023100000003d8,5f4294d20002e900000007cc,reload,L,75,486,1.03,3209.4,3723,3300.3,13,1.047,3138.7930095510983,3711.924,3286.316281,PD,cert,/simfiles/5f4294d20002e900000007cc/,/simfiles/5f4294d20002e900000007cc/download/data.eng
cesaroni_3300l3200_p_rocksim_5f4294d20002e900000007a4.csv,cesaroni_3300l3200_p_rocksim_5f4294d20002e900000007a4.json,RockSim,Cesaroni Technology,Cesaroni,3300L3200-P,L3200,5f4294d200023100000003d8,5f4294d20002e900000007a4,reload,L,75,486,1.03,3209.4,3723,3300.3,14,1.055,3127.5608322274884,3711.92,3299.576678,PD,cert,/simfiles/5f4294d20002e900000007a4/,/simfiles/5f4294d20002e900000007a4/download/data.rse
cesaroni_3419l645_p_rasp_5f4294d20002e900000007cb.csv,cesaroni_3419l645_p_rasp_5f4294d20002e900000007cb.json,RASP,Cesaroni Technology,Cesaroni,3419L645-P,L645,5f4294d200023100000003d9,5f4294d20002e900000007cb,reload,L,75,486,5.3,644.8,776.6,3419.8,12,5.34,640.6222553370786,764.97,3420.9228435,PD,cert,/simfiles/5f4294d20002e900000007cb/,/simfiles/5f4294d20002e900000007cb/download/data.eng
cesaroni_3419l645_p_rocksim_5f4294d20002e900000007a5.csv,cesaroni_3419l645_p_rocksim_5f4294d20002e900000007a5.json,RockSim,Cesaroni Technology,Cesaroni,3419L645-P,L645,5f4294d200023100000003d9,5f4294d20002e900000007a5,reload,L,75,486,5.3,644.8,776.6,3419.8,13,5.39,637.0508197588127,764.97,3433.7039185000003,PD,cert,/simfiles/5f4294d20002e900000007a5/,/simfiles/5f4294d20002e900000007a5/download/data.rse
cesaroni_3727l1050_p_rasp_5f4294d20002e900000007c4.csv,cesaroni_3727l1050_p_rasp_5f4294d20002e900000007c4.json,RASP,Cesaroni Technology,Cesaroni,3727L1050-P,L1050,5f4294d200023100000003de,5f4294d20002e900000007c4,reload,L,75,486,3.56,1046.1,1208.4,3727,15,3.6959999999999997,1006.226986607143,1207.294,3719.0149425,PD,cert,/simfiles/5f4294d20002e900000007c4/,/simfiles/5f4294d20002e900000007c4/download/data.eng
cesaroni_3727l1050_p_rocksim_5f4294d20002e900000007aa.csv,cesaroni_3727l1050_p_rocksim_5f4294d20002e900000007aa.json,RockSim,Cesaroni Technology,Cesaroni,3727L1050-P,L1050,5f4294d200023100000003de,5f4294d20002e900000007aa,reload,L,75,486,3.56,1046.1,1208.4,3727,16,3.731,1000.1699123559367,1207.29,3731.633943,PD,cert,/simfiles/5f4294d20002e900000007aa/,/simfiles/5f4294d20002e900000007aa/download/data.rse
cesaroni_382i170_14a_rasp_5f4294d20002e9000000009d.csv,cesaroni_382i170_14a_rasp_5f4294d20002e9000000009d.json,RASP,Cesaroni Technology,Cesaroni,382I170-14A,I170,5f4294d200023100000000b2,5f4294d20002e9000000009d,reload,I,38,245,2.26,169.2,260.6,382,26,2.286,181.26812817147857,233.144,414.378941,PD,cert,/simfiles/5f4294d20002e9000000009d/,/simfiles/5f4294d20002e9000000009d/download/data.eng
cesaroni_382i243_13a_rasp_5f4294d20002e90000000739.csv,cesaroni_382i243_13a_rasp_5f4294d20002e90000000739.json,RASP,Cesaroni Technology,Cesaroni,382I243-13A,I243,5f4294d2000231000000039b,5f4294d20002e90000000739,reload,I,29,365,1.57,242.7,445.8,381.7,25,1.676,227.11252237470165,443.392,380.6405875,PD,cert,/simfiles/5f4294d20002e90000000739/,/simfiles/5f4294d20002e90000000739/download/data.eng
cesaroni_382i243_13a_rocksim_5f4294d20002e90000000738.csv,cesaroni_382i243_13a_rocksim_5f4294d20002e90000000738.json,RockSim,Cesaroni Technology,Cesaroni,382I243-13A,I243,5f4294d2000231000000039b,5f4294d20002e90000000738,reload,I,29,365,1.57,242.7,445.8,381.7,26,1.692,227.06130230496456,443.392,384.1877235,PD,cert,/simfiles/5f4294d20002e90000000738/,/simfiles/5f4294d20002e90000000738/download/data.rse
cesaroni_395i55_9a_rocksim_5f4294d20002e90000000811.csv,cesaroni_395i55_9a_rocksim_5f4294d20002e90000000811.json,RockSim,Cesaroni Technology,Cesaroni,395I55-9A,I55,5f4294d20002310000000415,5f4294d20002e90000000811,reload,I,38,245,7.51,55.2,94.5,394.6,15,7.246,54.545364752967146,92.296,395.235713,PD,cert,/simfiles/5f4294d20002e90000000811/,/simfiles/5f4294d20002e90000000811/download/data.rse
cesaroni_411i175_14a_rasp_5f4294d20002e9000000075a.csv,cesaroni_411i175_14a_rasp_5f4294d20002e9000000075a.json,RASP,Cesaroni Technology,Cesaroni,411I175-14A,I175,5f4294d200023100000003a0,5f4294d20002e9000000075a,reload,I,38,245,2.36,174.4,197.9,411.4,29,2.481,165.2538371624345,195.087,409.99477,PD,cert,/simfiles/5f4294d20002e9000000075a/,/simfiles/5f4294d20002e9000000075a/download/data.eng
cesaroni_411i175_14a_rocksim_5f4294d20002e9000000075b.csv,cesaroni_411i175_14a_rocksim_5f4294d20002e9000000075b.json,RockSim,Cesaroni Technology,Cesaroni,411I175-14A,I175,5f4294d200023100000003a0,5f4294d20002e9000000075b,reload,I,38,245,2.36,174.4,197.9,411.4,30,2.5,164.56571160000001,195.087,411.414279,PD,cert,/simfiles/5f4294d20002e9000000075b/,/simfiles/5f4294d20002e9000000075b/download/data.rse
cesaroni_4263l1350_p_rasp_5f4294d20002e900000007c6.csv,cesaroni_4263l1350_p_rasp_5f4294d20002e900000007c6.json,RASP,Cesaroni Technology,Cesaroni,4263L1350-P,L1350,5f4294d200023100000003dc,5f4294d20002e900000007c6,reload,L,75,486,3.16,1349.6,1672.5,4263.1,15,3.268,1306.2403364443085,1540.732,4268.7934195,PD,cert,/simfiles/5f4294d20002e900000007c6/,/simfiles/5f4294d20002e900000007c6/download/data.eng
cesaroni_4263l1350_p_rocksim_5f4294d20002e900000007a8.csv,cesaroni_4263l1350_p_rocksim_5f4294d20002e900000007a8.json,RockSim,Cesaroni Technology,Cesaroni,4263L1350-P,L1350,5f4294d200023100000003dc,5f4294d20002e900000007a8,reload,L,75,486,3.16,1349.6,1672.5,4263.1,16,3.284,1303.339339372716,1540.73,4280.1663905,PD,cert,/simfiles/5f4294d20002e900000007a8/,/simfiles/5f4294d20002e900000007a8/download/data.rse
cesaroni_4937l395_p_rasp_5f4294d20002e9000000081b.csv,cesaroni_4937l395_p_rasp_5f4294d20002e9000000081b.json,RASP,Cesaroni Technology,Cesaroni,4937L395-P,L395,5f4294d2000231000000041e,5f4294d20002e9000000081b,reload,L,75,757,12.52,393.7,587.5,4936.8,11,12.461,394.9592751785571,578.734,4921.587528,PD,user,/simfiles/5f4294d20002e9000000081b/,/simfiles/5f4294d20002e9000000081b/download/data.eng
